prod_id,prod_name,Platform,prod_category,Seller_name,act_price,dis_price,dis_percent,Day of order,State_,cust_review,Seller_name_dup,cust_rating,Festival_Sale,mode_of_pay
PID000146,Ray-Ban Aviator Sunglasses,Amazon,Fashion,KitchenCorner,7712.88,7095.85,8,2024-02-28,Jammu & Kashmir,"Battery life is outstanding, lasts all day.",KitchenCorner,4,None,Credit Card
PID000147,Dell Inspiron Laptop,Amazon,Electronics,GadgetGalaxy,49551.1,30721.68,38,2025-11-25,Uttar Pradesh,Fast delivery and superb packaging.,GadgetGalaxy,4,GIF,Wallet
PID000148,Whirlpool Microwave Oven,Flipkart,Home Appliances,TechWorld,39503.5,21331.89,46,2025-09-06,Delhi,"Battery life is outstanding, lasts all day.",TechWorld,5,BBD,Net Banking
PID000149,JBL Flip 6 Speaker,Flipkart,Electronics,ElectroHub,16801.43,9744.83,42,2024-03-20,Tamil Nadu,Good value if you catch it on discount.,ElectroHub,3,None,Net Banking
PID000150,JBL Flip 6 Speaker,Flipkart,Electronics,Flipkart Seller123,15617.18,11088.2,29,2024-11-01,Tripura,"Battery life is outstanding, lasts all day.",Flipkart Seller123,4,None,Net Banking
PID000151,Tata Tea Premium,Amazon,Grocery,OfficePro,25522.73,23991.37,6,2026-11-06,Puducherry,Fast delivery and superb packaging.,OfficePro,4,GIF,Debit Card
PID000152,Dell Inspiron Laptop,Flipkart,Electronics,ElectroHub,7916.27,6095.53,23,2024-10-12,Gujarat,"Okay product, nothing special.",ElectroHub,3,BBD,UPI
PID000153,Dabur Organic Honey,Amazon,Grocery,ElectroHub,29942.87,25750.87,14,2024-08-18,Tripura,Five stars — exceeded my expectations.,ElectroHub,5,None,Credit Card
PID000154,Canon EOS 90D Camera,Flipkart,Electronics,BabyCarePlus,33882.87,27106.3,20,2025-08-28,Tamil Nadu,Will not buy from this seller again.,BabyCarePlus,1,None,Net Banking
PID000155,Boat Bluetooth Speaker,Flipkart,Electronics,BeautyMart,15611.5,6869.06,56,2026-12-17,Uttar Pradesh,Decent for occasional use.,BeautyMart,3,None,Wallet
PID000156,Marvel Avengers Comic,Flipkart,Books,AutoZone,25244.75,17418.88,31,2024-10-13,Goa,"Color/size mismatch, looks different than photos.",AutoZone,1,BBD,Credit Card
PID000157,Apple iPad Air,Flipkart,Electronics,BabyCarePlus,27816.13,24756.36,11,2026-01-09,Meghalaya,"Delivery was on time, product is acceptable.",BabyCarePlus,3,None,Debit Card
PID000158,Apple iPad Air,Amazon,Electronics,KitchenCorner,7537.96,5125.81,32,2026-05-31,Tripura,"High quality and durable, highly recommended.",KitchenCorner,5,None,Cash on Delivery
PID000159,Philips Mixer Grinder HL7756,Amazon,Home Appliances,AutoZone,25199.95,20159.96,20,2024-11-04,Uttar Pradesh,Very satisfied — works exactly as described.,AutoZone,4,GIF,Credit Card
PID000160,Philips Desk Lamp,Amazon,Office,ElectroHub,7052.46,5430.39,23,2026-04-08,Odisha,"Battery drains quickly, disappointed.",ElectroHub,2,None,Credit Card
PID000161,Oxford English Dictionary,Flipkart,Books,Cloud Retailer,45311.7,42593.0,6,2025-02-22,Gujarat,Fast delivery and superb packaging.,Cloud Retailer,5,None,Net Banking
PID000162,HP Pavilion Gaming Laptop,Flipkart,Electronics,BeautyMart,15197.33,13981.54,8,2025-11-28,West Bengal,Five stars — exceeded my expectations.,BeautyMart,5,BF,Credit Card
PID000163,Reebok Yoga Mat,Flipkart,Sports,Cloud Retailer,31671.36,18686.1,41,2025-11-29,Tamil Nadu,Fast delivery and superb packaging.,Cloud Retailer,5,BF,Credit Card
PID000164,JBL Flip 6 Speaker,Flipkart,Electronics,OfficePro,9528.23,5049.96,47,2025-09-23,Maharashtra,"Battery life is outstanding, lasts all day.",OfficePro,5,BBD,UPI
PID000165,Dyson V11 Vacuum Cleaner,Amazon,Home Appliances,TechWorld,31856.41,22936.62,28,2024-05-23,Uttar Pradesh,"Excellent product, great value for money.",TechWorld,5,None,Credit Card
PID000166,Barbie Dreamhouse,Amazon,Toys,Amazon Prime Store,38620.77,18537.97,52,2026-09-25,Maharashtra,Product matches description but packaging was plain.,Amazon Prime Store,3,None,UPI
PID000167,HP Printer Ink,Amazon,Office,StyleStreet,31660.45,13930.6,56,2024-12-18,Maharashtra,"Great product for the price, will buy again.",StyleStreet,5,None,Credit Card
PID000168,Sony WH-1000XM5 Headphones,Amazon,Electronics,HomeEssentials,25866.1,11122.42,57,2024-10-08,Maharashtra,Perfect fit and looks even better in person.,HomeEssentials,4,GIF,UPI
PID000169,Levi's 501 Jeans,Flipkart,Fashion,GroceryKing,13806.19,6074.72,56,2024-03-03,Chhattisgarh,Customer support was helpful and responsive.,GroceryKing,4,None,Cash on Delivery
PID000170,Adidas Ultraboost Shoes,Flipkart,Fashion,StyleStreet,34665.01,24958.81,28,2025-10-21,Tamil Nadu,"Feels cheap and flimsy, not recommended.",StyleStreet,2,BBD,Credit Card
PID000171,Canon EOS 90D Camera,Flipkart,Electronics,FashionFiesta,27364.62,20523.47,25,2026-01-17,Haryana,"Battery life is outstanding, lasts all day.",FashionFiesta,5,None,Debit Card
PID000172,Apple iPad Air,Flipkart,Electronics,BabyCarePlus,22467.06,11008.86,51,2024-01-26,Telangana,Packaging was damaged and parts missing.,BabyCarePlus,2,None,Debit Card
PID000173,Canon EOS 90D Camera,Amazon,Electronics,BabyCarePlus,25751.68,12360.81,52,2025-10-04,Delhi,"Average quality, does the job.",BabyCarePlus,3,GIF,UPI
PID000174,OnePlus 12 5G,Flipkart,Electronics,Flipkart Seller123,11952.57,6454.39,46,2024-10-05,Chandigarh,Customer support was helpful and responsive.,Flipkart Seller123,4,BBD,Credit Card
PID000175,Everest Masala Pack,Amazon,Grocery,BabyCarePlus,18726.27,8801.35,53,2025-12-09,Gujarat,Fast delivery and superb packaging.,BabyCarePlus,5,None,Debit Card
PID000176,Apple iPhone 14 Pro Max,Flipkart,Electronics,Cloud Retailer,36836.61,23575.43,36,2024-09-08,Delhi,"Arrived earlier than expected, very happy.",Cloud Retailer,4,BBD,Net Banking
PID000177,JBL Flip 6 Speaker,Flipkart,Electronics,HomeEssentials,34760.24,22246.55,36,2026-02-06,Nagaland,Fast delivery and superb packaging.,HomeEssentials,5,None,UPI
PID000178,Sony WH-1000XM5 Headphones,Flipkart,Electronics,BabyCarePlus,35535.12,21321.07,40,2025-03-23,Meghalaya,Perfect fit and looks even better in person.,BabyCarePlus,4,None,Net Banking
PID000179,Mi Fast Car Charger,Amazon,Automotive,KitchenCorner,11367.23,9434.8,17,2026-11-21,Goa,Decent for occasional use.,KitchenCorner,3,GIF,Credit Card
PID000180,Oxford English Dictionary,Flipkart,Books,ElectroHub,30675.03,27607.53,10,2024-07-30,Ladakh,Customer support was helpful and responsive.,ElectroHub,5,None,Net Banking
PID000181,Leather Seat Cover,Flipkart,Automotive,Flipkart Seller123,6441.27,4830.95,25,2025-01-12,West Bengal,"Great product for the price, will buy again.",Flipkart Seller123,4,None,UPI
PID000182,Ergonomic Office Chair,Amazon,Office,FashionFiesta,38435.53,33438.91,13,2024-06-29,Manipur,"Excellent product, great value for money.",FashionFiesta,4,None,UPI
PID000183,OnePlus 12 5G,Flipkart,Electronics,GroceryKing,46749.94,37867.45,19,2026-10-21,Sikkim,"Arrived earlier than expected, very happy.",GroceryKing,5,BBD,Cash on Delivery
PID000184,Boat Bluetooth Speaker,Flipkart,Electronics,SportsArena,6433.48,4889.44,24,2026-09-27,Gujarat,Very satisfied — works exactly as described.,SportsArena,4,BBD,Credit Card
PID000185,JBL Flip 6 Speaker,Amazon,Electronics,GroceryKing,42157.99,24873.21,41,2024-11-15,Maharashtra,"Excellent product, great value for money.",GroceryKing,5,GIF,Wallet
PID000186,Blue Tokai Coffee Beans,Flipkart,Grocery,OfficePro,30981.8,29122.89,6,2025-12-24,Tamil Nadu,"Arrived earlier than expected, very happy.",OfficePro,4,None,Wallet
PID000187,Canon EOS 90D Camera,Flipkart,Electronics,HomeEssentials,22786.5,11621.11,49,2026-08-19,West Bengal,"Great product for the price, will buy again.",HomeEssentials,5,None,UPI
PID000188,MRF Cricket Bat,Flipkart,Sports,GroceryKing,43101.96,32326.47,25,2025-10-03,Jammu & Kashmir,Good value if you catch it on discount.,GroceryKing,3,BBD,Credit Card
PID000189,Forest Essentials Perfume,Flipkart,Beauty,Amazon Prime Store,16091.97,10620.7,34,2025-09-20,Tamil Nadu,"Great product for the price, will buy again.",Amazon Prime Store,5,BBD,Credit Card
PID000190,Kent RO Water Purifier,Flipkart,Home Appliances,OfficePro,12563.86,5025.54,60,2024-10-13,Andaman & Nicobar,Packaging was damaged and parts missing.,OfficePro,2,BBD,Net Banking
PID000191,Steelbird Bike Helmet,Amazon,Automotive,StyleStreet,49799.28,32867.52,34,2024-05-27,Gujarat,Perfect fit and looks even better in person.,StyleStreet,4,None,Credit Card
PID000192,Dove Body Lotion,Flipkart,Beauty,BeautyMart,10914.19,7967.36,27,2026-10-07,Gujarat,Perfect fit and looks even better in person.,BeautyMart,5,BBD,Cash on Delivery
PID000193,Boat Bluetooth Speaker,Flipkart,Electronics,Cloud Retailer,42389.18,28824.64,32,2026-10-09,Jharkhand,Perfect fit and looks even better in person.,Cloud Retailer,5,BBD,Net Banking
PID000194,Canon EOS 90D Camera,Flipkart,Electronics,TechWorld,28600.03,23738.02,17,2025-11-28,Maharashtra,Perfect fit and looks even better in person.,TechWorld,4,BF,UPI
PID000195,Ergonomic Office Chair,Flipkart,Office,Amazon Prime Store,6607.44,5880.62,11,2025-01-09,Gujarat,"Battery life is outstanding, lasts all day.",Amazon Prime Store,4,None,Debit Card
PID000196,JBL Flip 6 Speaker,Amazon,Electronics,KitchenCorner,20189.08,18775.84,7,2025-01-25,Assam,Fast delivery and superb packaging.,KitchenCorner,5,None,Cash on Delivery
PID000197,JBL Flip 6 Speaker,Flipkart,Electronics,KitchenCorner,7161.09,4010.21,44,2026-04-01,Ladakh,Customer support was helpful and responsive.,KitchenCorner,5,None,Net Banking
PID000198,Yonex Nanoray Tennis Racket,Flipkart,Sports,KitchenCorner,41448.81,25283.77,39,2026-10-07,Tamil Nadu,Five stars — exceeded my expectations.,KitchenCorner,4,BBD,Cash on Delivery
PID000199,Nike Air Max Sneakers,Flipkart,Fashion,OfficePro,29268.37,13170.77,55,2026-10-02,Kerala,"Not satisfied, delivery was late and item damaged.",OfficePro,2,BBD,Debit Card
PID000200,Lego Technic Set,Amazon,Toys,StyleStreet,8691.5,4780.33,45,2026-06-29,Delhi,"Size and color as shown, no surprises.",StyleStreet,3,None,Net Banking
PID000201,Cosco Dumbbells,Amazon,Sports,Amazon Prime Store,9701.06,6499.71,33,2025-12-05,West Bengal,Fast delivery and superb packaging.,Amazon Prime Store,5,None,Credit Card
PID000202,Classmate Notebook,Flipkart,Office,ElectroHub,26030.42,15618.25,40,2024-05-09,Gujarat,"Great product for the price, will buy again.",ElectroHub,5,None,Debit Card
PID000203,Oxford English Dictionary,Amazon,Books,GroceryKing,27404.41,14250.29,48,2024-09-13,Telangana,"Satisfactory performance, could be improved.",GroceryKing,3,None,Credit Card
PID000204,Boat Bluetooth Speaker,Amazon,Electronics,HomeEssentials,11398.38,8662.77,24,2026-11-01,Odisha,Decent for occasional use.,HomeEssentials,3,GIF,UPI
PID000205,H&M Summer Dress,Flipkart,Fashion,HomeEssentials,6269.33,3260.05,48,2025-10-29,Tripura,Customer support was helpful and responsive.,HomeEssentials,4,BBD,Wallet
PID000206,Samsung Galaxy S23 Ultra,Amazon,Electronics,HomeEssentials,47774.62,42997.16,10,2024-01-15,Haryana,"Great product for the price, will buy again.",HomeEssentials,5,None,Net Banking
PID000207,Boat Bluetooth Speaker,Amazon,Electronics,SportsArena,46664.59,23798.94,49,2024-06-10,Telangana,Very satisfied — works exactly as described.,SportsArena,5,None,UPI
PID000208,Boat Bluetooth Speaker,Amazon,Electronics,BeautyMart,31969.64,29412.07,8,2025-12-28,Assam,"Battery life is outstanding, lasts all day.",BeautyMart,5,None,Credit Card
PID000209,Boat Bluetooth Speaker,Amazon,Electronics,FashionFiesta,20463.99,13301.59,35,2024-01-09,Himachal Pradesh,"High quality and durable, highly recommended.",FashionFiesta,4,None,Debit Card
PID000210,Figaro Olive Oil,Flipkart,Grocery,Flipkart Seller123,32684.48,26474.43,19,2024-09-01,Mizoram,"Excellent product, great value for money.",Flipkart Seller123,4,BBD,Credit Card
PID000211,Canon EOS 90D Camera,Amazon,Electronics,StyleStreet,9478.32,4549.59,52,2025-10-23,Arunachal Pradesh,Overpriced for the quality offered.,StyleStreet,1,GIF,Credit Card
PID000212,H&M Summer Dress,Amazon,Fashion,GadgetGalaxy,49457.15,30168.86,39,2026-02-09,Meghalaya,Fast delivery and superb packaging.,GadgetGalaxy,4,None,UPI
PID000213,Philips Car Vacuum,Amazon,Automotive,GroceryKing,8292.21,5472.86,34,2025-12-16,Maharashtra,Fast delivery and superb packaging.,GroceryKing,4,None,Debit Card
PID000214,Cosco Dumbbells,Flipkart,Sports,BookBazaar,8939.65,3665.26,59,2024-10-04,Manipur,Customer support was helpful and responsive.,BookBazaar,4,BBD,UPI
PID000215,Prestige Electric Kettle,Amazon,Home Appliances,Amazon Prime Store,9402.1,8179.83,13,2026-03-14,Maharashtra,"High quality and durable, highly recommended.",Amazon Prime Store,4,None,Debit Card
PID000216,Mi Fast Car Charger,Flipkart,Automotive,GroceryKing,15236.9,7466.08,51,2024-10-11,Madhya Pradesh,Perfect fit and looks even better in person.,GroceryKing,4,BBD,Net Banking
PID000217,Figaro Olive Oil,Amazon,Grocery,GadgetGalaxy,15478.96,10835.27,30,2024-12-23,Odisha,"Satisfactory performance, could be improved.",GadgetGalaxy,3,None,UPI
PID000218,Puma Sports T-Shirt,Flipkart,Fashion,BeautyMart,47876.55,31119.76,35,2026-05-03,Uttar Pradesh,Five stars — exceeded my expectations.,BeautyMart,5,None,Net Banking
PID000219,Steelbird Bike Helmet,Flipkart,Automotive,BeautyMart,34081.03,19426.19,43,2025-12-14,Gujarat,"Received a defective unit, had to return.",BeautyMart,2,None,UPI
PID000220,JBL Flip 6 Speaker,Flipkart,Electronics,Amazon Prime Store,3275.55,1965.33,40,2026-09-13,Gujarat,"Color/size mismatch, looks different than photos.",Amazon Prime Store,2,BBD,Credit Card
PID000221,Ergonomic Office Chair,Flipkart,Office,GadgetGalaxy,5988.75,4910.78,18,2025-12-22,Delhi,Works fine but build feels a bit light.,GadgetGalaxy,3,None,UPI
PID000222,NCERT Physics Textbook,Amazon,Books,KitchenCorner,20888.14,12324.0,41,2025-11-03,Bihar,"Great product for the price, will buy again.",KitchenCorner,5,GIF,Debit Card
PID000223,Whirlpool Microwave Oven,Amazon,Home Appliances,Cloud Retailer,37341.06,21657.81,42,2024-05-28,Uttar Pradesh,Customer support was helpful and responsive.,Cloud Retailer,5,None,Credit Card
PID000224,Apple iPad Air,Amazon,Electronics,TechWorld,14497.12,12177.58,16,2025-02-23,Uttar Pradesh,"Size and color as shown, no surprises.",TechWorld,3,None,Cash on Delivery
PID000225,HP Printer Ink,Flipkart,Office,AutoZone,4196.45,2224.12,47,2024-10-25,Madhya Pradesh,"Poor quality, stopped working within a week.",AutoZone,2,BBD,Debit Card
PID000226,Dove Body Lotion,Amazon,Beauty,KitchenCorner,6541.88,5298.92,19,2024-11-07,Jammu & Kashmir,"Average quality, does the job.",KitchenCorner,3,GIF,UPI
PID000227,Dove Body Lotion,Flipkart,Beauty,BeautyMart,12526.1,9144.05,27,2026-12-04,Chandigarh,"High quality and durable, highly recommended.",BeautyMart,5,None,Net Banking
PID000228,Canon EOS 90D Camera,Amazon,Electronics,Cloud Retailer,12185.18,11088.51,9,2025-04-05,West Bengal,"Excellent product, great value for money.",Cloud Retailer,5,None,Net Banking
PID000229,Samsung Galaxy S23 Ultra,Amazon,Electronics,AutoZone,22060.35,13456.81,39,2026-10-29,Delhi,"Excellent product, great value for money.",AutoZone,5,GIF,Wallet
PID000230,Ergonomic Office Chair,Amazon,Office,GroceryKing,28958.25,13320.79,54,2025-11-29,Karnataka,Good value if you catch it on discount.,GroceryKing,3,GIF,Cash on Delivery
PID000231,Whirlpool Microwave Oven,Amazon,Home Appliances,SportsArena,3235.69,1876.7,42,2026-07-23,Rajasthan,"Poor quality, stopped working within a week.",SportsArena,2,None,Debit Card
PID000232,Sony WH-1000XM5 Headphones,Flipkart,Electronics,AutoZone,39333.07,29499.8,25,2025-09-06,Delhi,"Size and color as shown, no surprises.",AutoZone,3,BBD,Debit Card
PID000233,Dell Inspiron Laptop,Flipkart,Electronics,HomeEssentials,42905.55,36898.77,14,2025-10-14,Gujarat,"Average quality, does the job.",HomeEssentials,3,BBD,Wallet
PID000234,LG 260L Refrigerator,Amazon,Home Appliances,SportsArena,10326.17,5576.13,46,2025-09-10,Meghalaya,"Great product for the price, will buy again.",SportsArena,5,None,Credit Card
PID000235,HP Pavilion Gaming Laptop,Amazon,Electronics,AutoZone,33748.86,19236.85,43,2024-10-13,Karnataka,Very satisfied — works exactly as described.,AutoZone,5,GIF,Net Banking
PID000236,NCERT Physics Textbook,Amazon,Books,GroceryKing,15298.76,14533.82,5,2026-03-30,Puducherry,"High quality and durable, highly recommended.",GroceryKing,5,None,Credit Card
PID000237,JBL Flip 6 Speaker,Flipkart,Electronics,BookBazaar,19952.28,15961.82,20,2024-11-05,Uttar Pradesh,Perfect fit and looks even better in person.,BookBazaar,4,None,UPI
PID000238,HP Pavilion Gaming Laptop,Flipkart,Electronics,BabyCarePlus,25738.26,16472.49,36,2024-02-07,Himachal Pradesh,"Great product for the price, will buy again.",BabyCarePlus,4,None,Debit Card
PID000239,Zara Leather Jacket,Amazon,Fashion,OfficePro,2476.63,990.65,60,2025-12-09,Maharashtra,Fast delivery and superb packaging.,OfficePro,5,None,UPI
PID000240,OnePlus 12 5G,Flipkart,Electronics,BookBazaar,16627.29,11805.38,29,2024-09-10,Gujarat,"High quality and durable, highly recommended.",BookBazaar,4,BBD,Net Banking
PID000241,Apple iPad Air,Flipkart,Electronics,StyleStreet,23149.28,11343.15,51,2026-10-30,Delhi,Product matches description but packaging was plain.,StyleStreet,3,BBD,UPI
PID000242,Maybelline Mascara,Amazon,Beauty,TechWorld,26292.43,11042.82,58,2026-11-27,Himachal Pradesh,"Average quality, does the job.",TechWorld,3,GIF,Debit Card
PID000243,OnePlus 12 5G,Amazon,Electronics,Cloud Retailer,11092.24,7320.88,34,2026-11-10,Rajasthan,Five stars — exceeded my expectations.,Cloud Retailer,4,GIF,Wallet
PID000244,Everest Masala Pack,Flipkart,Grocery,Cloud Retailer,529.3,317.58,40,2025-02-25,Gujarat,"Excellent product, great value for money.",Cloud Retailer,4,None,Debit Card
PID000245,Boat Bluetooth Speaker,Flipkart,Electronics,OfficePro,40347.15,33891.61,16,2024-01-24,Gujarat,Very satisfied — works exactly as described.,OfficePro,5,None,Credit Card
PID000246,Philips Desk Lamp,Flipkart,Office,SportsArena,39787.83,35809.05,10,2026-10-23,West Bengal,Customer support was helpful and responsive.,SportsArena,4,BBD,Credit Card
PID000247,Apple iPhone 14 Pro Max,Amazon,Electronics,TechWorld,4856.33,3447.99,29,2025-05-31,Maharashtra,"Great product for the price, will buy again.",TechWorld,4,None,Credit Card
PID000248,Apple iPad Air,Amazon,Electronics,OfficePro,32316.38,23914.12,26,2026-11-30,Sikkim,Very satisfied — works exactly as described.,OfficePro,4,GIF,Wallet
PID000249,JBL Flip 6 Speaker,Amazon,Electronics,StyleStreet,13700.53,12467.48,9,2026-11-29,Sikkim,"Satisfactory performance, could be improved.",StyleStreet,3,GIF,UPI
PID000250,Sony WH-1000XM5 Headphones,Amazon,Electronics,Cloud Retailer,48081.17,27887.08,42,2026-10-08,Andaman & Nicobar,Customer support was helpful and responsive.,Cloud Retailer,5,GIF,Debit Card
PID000251,Decathlon Gym Bag,Amazon,Sports,GroceryKing,19315.54,9271.46,52,2024-11-28,Gujarat,Very satisfied — works exactly as described.,GroceryKing,5,GIF,Wallet
PID000252,Canon EOS 90D Camera,Amazon,Electronics,BeautyMart,41966.0,31054.84,26,2025-03-23,Puducherry,Five stars — exceeded my expectations.,BeautyMart,4,None,Debit Card
PID000253,HP Pavilion Gaming Laptop,Flipkart,Electronics,GadgetGalaxy,24632.05,17981.4,27,2026-09-14,West Bengal,Customer support was helpful and responsive.,GadgetGalaxy,4,BBD,Net Banking
PID000254,JBL Flip 6 Speaker,Flipkart,Electronics,HomeEssentials,39943.15,19971.58,50,2024-12-14,Delhi,Perfect fit and looks even better in person.,HomeEssentials,5,None,Net Banking
PID000255,Teddy Bear Plush,Amazon,Toys,GroceryKing,18162.87,16346.58,10,2024-09-26,West Bengal,Perfect fit and looks even better in person.,GroceryKing,5,None,Net Banking
